price,location
12400,sfbay
1,losangeles
79995,sandiego
33450,sanantonio
33450,sanantonio
269,sanantonio
269,sanantonio
11900,sanantonio
11900,sanantonio
19788,sanantonio
19788,sanantonio
19500,sanantonio
19500,sanantonio
22995,sanantonio
22995,sanantonio
25200,sanantonio
25200,sanantonio
5995,sanantonio
5995,sanantonio
9999,sanantonio
9999,sanantonio
269,sanantonio
269,sanantonio
12400,sfbay
4295,sfbay
4295,sfbay
19995,sfbay
19995,sfbay
7199,sfbay
7199,sfbay
4495,sfbay
4495,sfbay
10300,sfbay
10300,sfbay
11300,sfbay
11300,sfbay
89900,sfbay
1,losangeles
3,losangeles
3,losangeles
1,losangeles
1,losangeles
190,losangeles
190,losangeles
1,losangeles
1,losangeles
2600,losangeles
800,phoenix
79995,sandiego
74995,sandiego
74995,sandiego
32995,sandiego
32995,sandiego
23250,sanantonio
23250,sanantonio
5000,sanantonio
5000,sanantonio
9500,sanantonio
9500,sanantonio
4098,sanantonio
4098,sanantonio
20695,sanantonio
20695,sanantonio
19800,sanantonio
19800,sanantonio
269,sanantonio
269,sanantonio
19900,sanantonio
19900,sanantonio
89900,sfbay
7995,sfbay
7995,sfbay
45999,sfbay
45999,sfbay
39900,sfbay
39900,sfbay
59900,sfbay
59900,sfbay
89900,sfbay
89900,sfbay
1,sfbay
1,sfbay
2600,losangeles
60,losangeles
60,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
800,phoenix
89995,phoenix
89995,phoenix
70,phoenix
70,phoenix
99887,phoenix
99887,phoenix
5999,phoenix
39995,sandiego
39995,sandiego
32995,sandiego
32995,sandiego
96995,sandiego
96995,sandiego
64995,sandiego
64995,sandiego
99995,sandiego
99995,sandiego
42995,sandiego
42995,sandiego
89995,sandiego
65900,sanantonio
65900,sanantonio
5995,sanantonio
5995,sanantonio
26995,sanantonio
26995,sanantonio
17495,sanantonio
17495,sanantonio
11988,sanantonio
11988,sanantonio
12195,sanantonio
12195,sanantonio
269,sanantonio
269,sanantonio
3395,sanantonio
3395,sanantonio
185,sanantonio
185,sanantonio
16411,sanantonio
2600,losangeles
2600,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
30,losangeles
30,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
5999,phoenix
359,phoenix
359,phoenix
90,phoenix
90,phoenix
26400,phoenix
26400,phoenix
89995,sandiego
86995,sandiego
86995,sandiego
10000,sandiego
10000,sandiego
309,sandiego
309,sandiego
250,sandiego
250,sandiego
99,sandiego
99,sandiego
129,sandiego
129,sandiego
179,sandiego
179,sandiego
79,sandiego
79,sandiego
4000,sandiego
4000,sandiego
16411,sanantonio
2895,sanantonio
2895,sanantonio
4695,sanantonio
4695,sanantonio
5195,sanantonio
5195,sanantonio
14950,sanantonio
14950,sanantonio
20,sanantonio
20,sanantonio
39900,sanantonio
39900,sanantonio
269,sanantonio
269,sanantonio
37923,sanantonio
37923,sanantonio
7995,sanantonio
7995,sanantonio
269,sanantonio
5500,dallas
1,losangeles
1,losangeles
2250,losangeles
2250,losangeles
300,losangeles
300,losangeles
10995,losangeles
10995,losangeles
8695,losangeles
8695,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
8995,losangeles
8995,losangeles
7795,losangeles
42900,phoenix
42900,phoenix
42900,phoenix
42900,phoenix
31500,phoenix
31500,phoenix
42900,phoenix
42900,phoenix
9500,phoenix
9500,phoenix
31500,phoenix
31500,phoenix
100,sandiego
100,sandiego
10,sandiego
10,sandiego
400,sandiego
400,sandiego
22990,sandiego
22990,sandiego
2800,sandiego
2800,sandiego
2800,sandiego
2800,sandiego
2800,sandiego
2800,sandiego
2800,sandiego
2800,sandiego
2800,sandiego
2800,sandiego
34995,sandiego
269,sanantonio
25999,sanantonio
25999,sanantonio
64990,sanantonio
64990,sanantonio
269,sanantonio
269,sanantonio
24650,sanantonio
5500,dallas
285,dallas
285,dallas
49900,dallas
49900,dallas
2750,dallas
2750,dallas
45,dallas
7795,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
36000,losangeles
36000,losangeles
71900,losangeles
71900,losangeles
185,losangeles
185,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
82435,losangeles
82435,losangeles
55900,phoenix
55900,phoenix
30400,phoenix
30400,phoenix
26400,phoenix
26400,phoenix
10900,phoenix
10900,phoenix
26400,phoenix
26400,phoenix
42900,phoenix
34995,sandiego
68995,sandiego
68995,sandiego
20900,sandiego
20900,sandiego
399,sandiego
399,sandiego
24650,sanantonio
1,sanantonio
1,sanantonio
269,sanantonio
269,sanantonio
1,sanantonio
1,sanantonio
75,sanantonio
75,sanantonio
149,sanantonio
149,sanantonio
269,sanantonio
269,sanantonio
79990,sanantonio
79990,sanantonio
44444,sanantonio
44444,sanantonio
5995,sanantonio
5995,sanantonio
269,sanantonio
45,dallas
5800,dallas
5800,dallas
75,dallas
75,dallas
5000,dallas
5000,dallas
79950,dallas
79950,dallas
1,dallas
1,dallas
19999,dallas
19999,dallas
100,dallas
100,dallas
45,dallas
45,dallas
79950,dallas
79950,dallas
1,losangeles
1,losangeles
1,losangeles
1,losangeles
89700,losangeles
89700,losangeles
1,losangeles
1,losangeles
24000,losangeles
24000,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
42900,phoenix
42900,phoenix
42900,phoenix
42900,phoenix
42900,phoenix
55900,phoenix
55900,phoenix
1200,phoenix
1200,phoenix
31500,phoenix
15,sandiego
15,sandiego
64995,sandiego
64995,sandiego
249,sandiego
249,sandiego
249,sandiego
249,sandiego
79,sandiego
79,sandiego
249,sandiego
249,sandiego
1,sandiego
1,sandiego
269,sanantonio
269,sanantonio
269,sanantonio
34444,sanantonio
34444,sanantonio
4800,sanantonio
4800,sanantonio
3100,sanantonio
3100,sanantonio
29999,sanantonio
29999,sanantonio
15999,sanantonio
15999,sanantonio
86415,sanantonio
86415,sanantonio
19999,sanantonio
19999,sanantonio
65734,sanantonio
65734,sanantonio
65734,sanantonio
18500,dallas
18500,dallas
20000,dallas
20000,dallas
15995,dallas
15995,dallas
5500,dallas
5500,dallas
45,dallas
45,dallas
5500,dallas
5500,dallas
39500,dallas
39500,dallas
16370,dallas
16370,dallas
45,dallas
45,dallas
22879,dallas
135,losangeles
135,losangeles
135,losangeles
135,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
119900,losangeles
119900,losangeles
5695,losangeles
5695,losangeles
5895,losangeles
5895,losangeles
31500,phoenix
40000,phoenix
40000,phoenix
26400,phoenix
26400,phoenix
31500,phoenix
190,sandiego
190,sandiego
2350,sandiego
2350,sandiego
25,sandiego
25,sandiego
139,sandiego
139,sandiego
39133,sandiego
39133,sandiego
10,sandiego
10,sandiego
80,sandiego
80,sandiego
25429,sandiego
25429,sandiego
65734,sanantonio
12995,sanantonio
12995,sanantonio
12995,sanantonio
12995,sanantonio
79995,sanantonio
79995,sanantonio
64999,sanantonio
64999,sanantonio
5295,sanantonio
5295,sanantonio
7695,sanantonio
7695,sanantonio
27777,sanantonio
27777,sanantonio
4695,sanantonio
4695,sanantonio
4695,sanantonio
4695,sanantonio
49999,sanantonio
22879,dallas
100,dallas
100,dallas
19000,dallas
19000,dallas
19000,dallas
19000,dallas
81859,dallas
81859,dallas
27957,dallas
27957,dallas
56788,dallas
56788,dallas
250,dallas
250,dallas
19995,dallas
19995,dallas
15995,dallas
139900,losangeles
139900,losangeles
62,losangeles
62,losangeles
62,losangeles
62,losangeles
199998,losangeles
199998,losangeles
129888,losangeles
129888,losangeles
49995,losangeles
49995,losangeles
10000,losangeles
10000,losangeles
31500,phoenix
42900,phoenix
42900,phoenix
26400,phoenix
26400,phoenix
10,sandiego
10,sandiego
7935,sandiego
7935,sandiego
9937,sandiego
9937,sandiego
799,sandiego
799,sandiego
79,sandiego
79,sandiego
82000,sandiego
82000,sandiego
22500,sandiego
22500,sandiego
65,sandiego
65,sandiego
135,sandiego
49999,sanantonio
59995,sanantonio
59995,sanantonio
49999,sanantonio
49999,sanantonio
79995,sanantonio
79995,sanantonio
3395,sanantonio
3395,sanantonio
4195,sanantonio
4195,sanantonio
64995,sanantonio
64995,sanantonio
39995,sanantonio
39995,sanantonio
199995,sanantonio
199995,sanantonio
15995,dallas
46995,dallas
46995,dallas
4200,dallas
4200,dallas
150,dallas
150,dallas
143907,dallas
143907,dallas
45900,dallas
45900,dallas
87888,losangeles
87888,losangeles
1500,losangeles
1500,losangeles
89900,losangeles
89900,losangeles
299,losangeles
299,losangeles
82888,losangeles
82888,losangeles
100,losangeles
100,losangeles
55900,phoenix
55900,phoenix
42900,phoenix
42900,phoenix
26400,phoenix
26400,phoenix
4999,phoenix
4999,phoenix
25,phoenix
25,phoenix
135,sandiego
135,sandiego
135,sandiego
8500,sandiego
8500,sandiego
799,sandiego
799,sandiego
1,sandiego
1,sandiego
1,sandiego
1,sandiego
1,sandiego
1,sandiego
1,sandiego
1,sandiego
799,sandiego
799,sandiego
799,sandiego
799,sandiego
750,sandiego
1750,losangeles
1750,losangeles
95,losangeles
95,losangeles
3900,losangeles
3900,losangeles
50,losangeles
50,losangeles
109900,losangeles
109900,losangeles
89900,losangeles
89900,losangeles
30,losangeles
30,losangeles
3750,losangeles
3750,losangeles
1,losangeles
1,losangeles
3000,losangeles
25,phoenix
25,phoenix
84950,phoenix
84950,phoenix
45,phoenix
45,phoenix
19900,phoenix
19900,phoenix
250,phoenix
750,sandiego
7935,sandiego
7935,sandiego
8500,sandiego
8500,sandiego
799,sandiego
799,sandiego
39990,sandiego
39990,sandiego
135000,sandiego
3000,losangeles
75,losangeles
75,losangeles
89,losangeles
89,losangeles
59,losangeles
59,losangeles
4750,losangeles
4750,losangeles
2000,losangeles
2000,losangeles
3000,losangeles
3000,losangeles
25000,losangeles
25000,losangeles
9000,losangeles
9000,losangeles
9000,losangeles
250,phoenix
80,phoenix
80,phoenix
125,phoenix
125,phoenix
135,phoenix
135,phoenix
145,phoenix
145,phoenix
105,phoenix
135000,sandiego
9932,sandiego
9932,sandiego
2805,sandiego
2805,sandiego
89990,sandiego
89990,sandiego
7935,sandiego
7935,sandiego
93000,sandiego
93000,sandiego
16990,sandiego
16990,sandiego
9000,losangeles
7600,losangeles
7600,losangeles
6000,losangeles
6000,losangeles
15500,losangeles
15500,losangeles
105,phoenix
119,phoenix
119,phoenix
79995,phoenix
79995,phoenix
5000,phoenix
5000,phoenix
89995,phoenix
89995,phoenix
275,phoenix
275,phoenix
189,phoenix
189,phoenix
119,phoenix
119,phoenix
125,phoenix
125,phoenix
189,phoenix
189,phoenix
350,phoenix
2805,sandiego
2805,sandiego
2805,sandiego
2805,sandiego
29995,sandiego
29995,sandiego
29995,sandiego
29995,sandiego
9651,sandiego
9651,sandiego
21990,sandiego
21990,sandiego
64,sandiego
64,sandiego
21990,sandiego
21990,sandiego
22995,sandiego
22995,sandiego
39995,sandiego
39995,sandiego
1495,losangeles
1495,losangeles
2000,losangeles
2000,losangeles
350,phoenix
24995,phoenix
24995,phoenix
199,phoenix
199,phoenix
9900,phoenix
9900,phoenix
1,phoenix
1,phoenix
295,phoenix
295,phoenix
15995,phoenix
15995,phoenix
275,phoenix
599,sandiego
599,sandiego
22995,sandiego
22995,sandiego
275,phoenix
50,phoenix
50,phoenix
200,phoenix
200,phoenix
42900,phoenix
42900,phoenix
26400,phoenix
26400,phoenix
26400,phoenix
26400,phoenix
75,phoenix
75,phoenix
26400,phoenix
26400,phoenix
42900,phoenix
42900,phoenix
75,phoenix
75,phoenix
42900,phoenix
42900,phoenix
42900,phoenix
42900,phoenix
925,phoenix
925,phoenix
13000,phoenix
13000,phoenix
13000,phoenix
13000,phoenix
41000,phoenix
41000,phoenix
30400,phoenix
30400,phoenix
14995,phoenix
14995,phoenix
29900,phoenix
29900,phoenix
31500,phoenix
31500,phoenix
42900,phoenix
42900,phoenix
59000,phoenix
59000,phoenix
32990,sfbay
32990,sfbay
89990,sfbay
89990,sfbay
64990,sfbay
64990,sfbay
99990,sfbay
99990,sfbay
59995,sfbay
59995,sfbay
3875,sfbay
3875,sfbay
39750,sfbay
39750,sfbay
79900,sfbay
79900,sfbay
44900,sfbay
44900,sfbay
54900,sfbay
54900,sfbay
45000,sfbay
45000,sfbay
39900,sfbay
39900,sfbay
24900,sfbay
24900,sfbay
74900,sfbay
74900,sfbay
5400,sfbay
5400,sfbay
94900,sfbay
94900,sfbay
59990,sfbay
59990,sfbay
42990,sfbay
42990,sfbay
84990,sfbay
84990,sfbay
86990,sfbay
86990,sfbay
109990,sfbay
109990,sfbay
87950,sfbay
87950,sfbay
895,sfbay
895,sfbay
89900,sfbay
89900,sfbay
69900,sfbay
69900,sfbay
59900,sfbay
59900,sfbay
11000,sfbay
11000,sfbay
71000,sfbay
71000,sfbay
1200,sfbay
1200,sfbay
6000,sfbay
6000,sfbay
400,sfbay
400,sfbay
59995,sfbay
59995,sfbay
1000,sfbay
1000,sfbay
54995,sfbay
54995,sfbay
74995,sfbay
74995,sfbay
59995,sfbay
59995,sfbay
600,sfbay
600,sfbay
10,sfbay
10,sfbay
100,sfbay
100,sfbay
20000,sfbay
20000,sfbay
125,sfbay
125,sfbay
1,sfbay
1,sfbay
4000,sfbay
4000,sfbay
190,sfbay
190,sfbay
150,sfbay
150,sfbay
3300,sfbay
3300,sfbay
39800,sfbay
39800,sfbay
12888,sfbay
12888,sfbay
36900,sfbay
36900,sfbay
49995,sfbay
49995,sfbay
150,sfbay
150,sfbay
250,sfbay
250,sfbay
1,sfbay
1,sfbay
42000,sfbay
42000,sfbay
70000,sfbay
70000,sfbay
11500,sfbay
11500,sfbay
10000,sfbay
10000,sfbay
8800,sfbay
8800,sfbay
18000,sfbay
18000,sfbay
1000,sfbay
1000,sfbay
1599,sfbay
1599,sfbay
1,sfbay
1,sfbay
7500,sfbay
7500,sfbay
7500,sfbay
7500,sfbay
169,sfbay
169,sfbay
399,sfbay
399,sfbay
225,sfbay
225,sfbay
2495,sfbay
2495,sfbay
199999,sfbay
199999,sfbay
6195,sfbay
6195,sfbay
2500,sfbay
2500,sfbay
69000,sfbay
69000,sfbay
92000,sfbay
92000,sfbay
6500,sfbay
6500,sfbay
92000,sfbay
92000,sfbay
92000,sfbay
92000,sfbay
80000,sfbay
80000,sfbay
4195,sfbay
4195,sfbay
6195,sfbay
6195,sfbay
74995,sfbay
74995,sfbay
59995,sfbay
59995,sfbay
54995,sfbay
54995,sfbay
59995,sfbay
59995,sfbay
8795,sfbay
8795,sfbay
6495,sfbay
6495,sfbay
9495,sfbay
9495,sfbay
150,houston
150,houston
1000,houston
1000,houston
68,houston
68,houston
150,houston
150,houston
11000,houston
11000,houston
13500,houston
13500,houston
18500,houston
18500,houston
25000,houston
25000,houston
25999,houston
25999,houston
1,houston
1,houston
3595,houston
3595,houston
150,houston
150,houston
7500,houston
7500,houston
7495,houston
7495,houston
34995,sanantonio
34995,sanantonio
69995,sanantonio
69995,sanantonio
69995,sanantonio
69995,sanantonio
269,sanantonio
269,sanantonio
159999,sanantonio
159999,sanantonio
11500,sanantonio
11500,sanantonio
45995,sanantonio
45995,sanantonio
37995,sanantonio
37995,sanantonio
37995,sanantonio
37995,sanantonio
39995,sanantonio
39995,sanantonio
13900,sanantonio
13900,sanantonio
39995,sanantonio
39995,sanantonio
40995,sanantonio
40995,sanantonio
47778,sanantonio
47778,sanantonio
18500,sanantonio
18500,sanantonio
16777,sanantonio
16777,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
27900,sanantonio
2000,sanantonio
2000,sanantonio
13500,sanantonio
13500,sanantonio
27900,sanantonio
27900,sanantonio
26999,sanantonio
26999,sanantonio
179995,sanantonio
179995,sanantonio
39999,sanantonio
79995,dallas
39999,sanantonio
2349,sanantonio
2349,sanantonio
39995,sanantonio
39995,sanantonio
40995,sanantonio
40995,sanantonio
19500,sanantonio
19500,sanantonio
11995,sanantonio
11995,sanantonio
31995,sanantonio
31995,sanantonio
49995,sanantonio
79995,dallas
46900,dallas
46900,dallas
89900,dallas
89900,dallas
89900,dallas
89900,dallas
62900,dallas
49995,sanantonio
269,sanantonio
269,sanantonio
5500,sanantonio
5500,sanantonio
12500,sanantonio
12500,sanantonio
26500,sanantonio
26500,sanantonio
14500,sanantonio
14500,sanantonio
28500,sanantonio
28500,sanantonio
13500,sanantonio
11495,sfbay
62900,dallas
34998,dallas
34998,dallas
99999,dallas
99999,dallas
143907,dallas
143907,dallas
46900,dallas
46900,dallas
89900,dallas
89900,dallas
45900,dallas
45900,dallas
79995,dallas
79995,dallas
34998,dallas
34998,dallas
100,dallas
100,dallas
13500,sanantonio
7800,sanantonio
7800,sanantonio
34995,sanantonio
34995,sanantonio
62995,sanantonio
62995,sanantonio
44995,sanantonio
44995,sanantonio
79995,sanantonio
79995,sanantonio
47995,sanantonio
47995,sanantonio
74995,sanantonio
74995,sanantonio
32995,sanantonio
32995,sanantonio
39995,sanantonio
39995,sanantonio
32995,sanantonio
11495,sfbay
14500,sfbay
45,dallas
45,dallas
550,dallas
550,dallas
6000,dallas
6000,dallas
6000,dallas
6000,dallas
56859,dallas
56859,dallas
18000,dallas
18000,dallas
9800,dallas
9800,dallas
79950,dallas
79950,dallas
20,dallas
20,dallas
48,dallas
48,dallas
45,dallas
32995,sanantonio
96995,sanantonio
96995,sanantonio
35555,sanantonio
35555,sanantonio
89995,sanantonio
89995,sanantonio
64995,sanantonio
64995,sanantonio
99995,sanantonio
99995,sanantonio
59995,sanantonio
59995,sanantonio
59995,sanantonio
59995,sanantonio
42995,sanantonio
42995,sanantonio
89995,sanantonio
89995,sanantonio
84995,sanantonio
75,losangeles
14500,sfbay
5995,sfbay
5995,sfbay
7495,sfbay
7495,sfbay
8495,sfbay
8495,sfbay
69900,sfbay
69900,sfbay
800,sfbay
800,sfbay
1,sfbay
1,sfbay
17600,sfbay
17600,sfbay
15995,sfbay
15995,sfbay
7999,sfbay
7999,sfbay
1,sfbay
45,dallas
1,dallas
1,dallas
1,dallas
1,dallas
45,dallas
45,dallas
3800,dallas
3800,dallas
49977,dallas
49977,dallas
45,dallas
45,dallas
84995,sanantonio
269,sanantonio
269,sanantonio
29999,sanantonio
29999,sanantonio
86995,sanantonio
86995,sanantonio
109995,sanantonio
75,losangeles
95,losangeles
95,losangeles
24495,losangeles
24495,losangeles
